Country,Code,Year,Liver cancer ,Kidney cancer ,Larynx cancer ,Breast cancer ,Thyroid cancer ,Stomach cancer ,Bladder cancer ,Uterine cancer ,Ovarian cancer ,Cervical cancer ,Prostate cancer ,Pancreatic cancer ,Esophageal cancer ,Testicular cancer ,Nasopharynx cancer ,Other pharynx cancer ,Colon and rectum cancer ,Non-melanoma skin cancer ,Lip and oral cavity cancer ,Brain and nervous system cancer ,"Tracheal, bronchus, and lung cancer ",Gallbladder and biliary tract cancer ,Malignant skin melanoma ,Leukemia ,Hodgkin lymphoma ,Multiple myeloma ,Other cancers 
Caribbean,NA,1990,1644.08778,537.2424518,758.2541186,2514.523192,126.8006682,2896.953918,680.5090835,633.3426753,504.1706678,2249.999495,3607.365797,1135.303982,983.5194412,37.91771656,101.6056939,340.1762021,3148.385238,314.3949718,644.8331541,710.7675827,5395.170372,788.0917161,133.5687505,1796.706631,144.2727147,486.0739647,1809.966772
Caribbean,CAR ,1991,1696.722247,537.8553719,774.4365801,2606.27121,129.407746,2912.154002,691.7903631,648.2812612,519.6888809,2272.88022,3803.003608,1165.082766,990.1230152,38.36275078,104.6066169,342.11105,3252.644331,324.8811349,653.0982938,727.2671073,5516.172646,789.5276339,138.7866302,1819.629547,146.3624475,500.944709,1850.677535
Caribbean,CAR ,1992,1726.479678,534.9053527,793.9746268,2692.701576,132.5191994,2927.02093,704.6050657,664.1764452,536.7080289,2297.375019,4042.794996,1195.644084,1001.426526,38.36873142,109.3050582,344.8580138,3347.56375,335.5995059,663.8839321,745.8750614,5633.14727,784.5772838,143.9519032,1834.984435,149.4940748,515.0259834,1889.329319
Caribbean,CAR ,1993,1772.896974,527.3576896,810.8538747,2782.197969,135.2486121,2951.767918,716.6215298,686.2919985,548.6999126,2348.051729,4224.699656,1228.050262,1009.41493,39.14894925,115.1562482,344.8345479,3441.394484,345.1832053,672.1878261,755.0341184,5713.550863,778.860327,148.2448551,1852.419526,152.9384363,528.2490837,1942.676968
Caribbean,CAR ,1994,1800.577908,520.2022582,838.97714,2881.946803,138.5407055,2992.511414,724.8447276,710.9499912,560.7439404,2393.980464,4460.147988,1266.331445,1020.358451,39.16600296,123.6117847,343.4777159,3562.250987,354.6817544,679.6847007,766.6243294,5862.362961,769.0933165,152.7525091,1877.631464,157.6453648,546.7177356,2003.948212
Caribbean,CAR ,1995,1841.74741,502.9789194,857.2195238,2936.937219,140.7680286,2992.777409,729.0365165,733.7842884,573.7552865,2407.531598,4666.467677,1290.585733,1028.337064,39.10053666,130.6683415,338.2208373,3645.421369,359.9142723,678.4742685,777.9649453,5999.984936,743.5381363,158.0092564,1888.457535,162.3681613,555.7159977,2052.686915
Caribbean,CAR ,1996,1863.720582,487.6563713,868.4980137,3008.619397,143.5485734,2962.932681,729.754608,756.2449946,585.8143328,2416.127625,4872.643053,1320.848528,1027.648191,38.61864173,138.5859329,334.0332871,3723.261188,363.4105455,683.444908,787.6394887,6111.758191,704.1952963,161.5860573,1898.376478,172.077708,565.9047532,2104.113188
Caribbean,CAR ,1997,1832.367407,464.1913701,879.5937245,3052.134057,144.9880169,2941.163737,731.664756,792.8578729,603.8222011,2402.987984,5077.616708,1329.019738,1026.623719,37.88319576,147.9306827,320.1942503,3784.463339,369.9064091,689.5448955,793.9590033,6218.503541,636.13659,163.6066923,1906.378851,197.6463621,581.2401725,2136.652932
Caribbean,CAR ,1998,1833.419846,450.1284694,898.9296556,3097.064257,148.6221836,2927.7126,736.5572065,820.924072,607.8689788,2393.523115,5248.416161,1374.976732,1029.702288,37.20910773,155.672708,320.859916,3843.93515,380.4908737,698.30757,815.2299891,6335.131719,597.066121,167.8713387,1921.920892,215.3831896,594.898627,2178.983985
Caribbean,CAR ,1999,1844.782254,446.8431646,927.5906955,3181.193416,152.0486604,2930.16411,766.2011645,843.1615791,630.5188414,2419.544991,5413.885422,1416.502885,1030.750953,37.07828659,161.0949429,317.9825745,3964.299389,396.4283637,703.2335134,839.1365166,6486.907799,572.7474231,169.1997707,1932.258787,230.8779513,608.3635643,2204.122108
Caribbean,CAR ,2000,1858.068948,447.5018853,937.9370404,3246.592796,154.3878475,2928.174721,783.9028756,861.7705585,650.1578476,2415.526719,5574.084893,1470.879767,1031.983173,37.04876124,167.6065018,319.0881554,4081.630039,407.8370757,706.5136351,860.9120736,6665.310191,556.6455048,174.3909602,1948.066892,239.3741927,622.8104103,2229.31683
Caribbean,CAR ,2001,1867.881434,449.230205,945.3044827,3317.726485,154.5863697,2907.61233,798.0828149,880.9350632,661.3789457,2407.357583,5698.536093,1509.42486,1037.726501,37.31708113,171.0597003,317.0507544,4184.577389,423.1253337,714.4979943,879.1573339,6766.702919,542.7292013,175.2015494,1957.190527,243.0879015,639.9503369,2245.529934
Caribbean,CAR ,2002,1889.129333,453.1258551,961.2599261,3393.104433,158.335489,2898.581036,816.8942095,888.317138,672.9264532,2407.068412,5876.983672,1548.974774,1047.571977,36.61680712,174.1876209,322.2163723,4297.487261,440.5281921,721.1557362,903.1693957,6933.799464,535.3189872,179.6654696,1983.427248,248.6434995,668.2981578,2273.300235
Caribbean,CAR ,2003,1914.964019,463.2287214,983.624913,3474.661276,160.5604383,2900.9497,844.8157488,911.5654883,687.969726,2429.488038,6028.325564,1575.498239,1065.955885,36.56704063,180.6765956,326.1501008,4420.288489,452.7349438,730.869509,931.4237686,7107.508039,521.9429283,182.1498111,2008.512182,250.4905246,688.987816,2308.052575
Caribbean,CAR ,2004,1941.213239,477.2745396,1008.764758,3570.818447,164.9134723,2910.00666,862.5309806,928.5944045,704.8719201,2437.072975,6187.694094,1618.93409,1078.177488,38.14368887,185.9256291,330.2455019,4534.789086,466.9480324,751.1867629,958.204952,7274.292518,522.1792052,183.173412,2023.300991,250.1749775,707.1957048,2352.550137
Caribbean,CAR ,2005,1978.782268,489.0618066,1031.471311,3670.198337,169.6386613,2905.434174,890.0132301,950.6433383,727.9740919,2456.289562,6323.396163,1670.902625,1093.247427,38.38702396,190.1956824,335.776805,4630.594217,480.684448,762.4514839,980.8874244,7446.081745,521.7912592,186.4968297,2039.52736,249.0533907,722.2172525,2388.600828
Caribbean,CAR ,2006,2021.092498,496.7049185,1055.850045,3762.285526,174.1223635,2944.989754,916.5162282,968.1709348,747.1242455,2480.518415,6479.814081,1725.078297,1123.651016,38.62466379,195.1637514,344.2632014,4774.001338,494.2872289,781.8332237,1010.571884,7645.628983,519.4631953,191.6883948,2061.350718,250.9658115,735.1098816,2460.327549
Caribbean,CAR ,2007,2057.66539,507.190193,1075.42468,3849.495377,178.3825571,2957.730617,941.5244813,990.1865023,764.4016134,2490.684415,6639.100034,1773.467778,1156.758169,38.18793062,199.6672522,353.5521685,4909.853039,507.7280222,795.92943,1041.475793,7836.726578,520.3664409,194.9899455,2068.73243,251.4855634,762.8725564,2521.006682
Caribbean,CAR ,2008,2092.730129,519.133447,1087.558187,3927.493973,183.5634006,2999.101734,976.4819625,1009.346039,780.1110818,2515.092862,6805.978229,1827.091544,1186.938096,37.56035552,206.8807612,364.2008316,5056.975701,524.2792076,817.8015997,1064.47097,8013.269638,522.6776517,197.587813,2097.255899,253.1711736,783.9265828,2599.169331
Caribbean,CAR ,2009,2128.13367,532.0092767,1108.500847,4030.115048,191.7227522,3030.13974,1006.082152,1029.417244,799.7785479,2537.375736,6980.208501,1880.977467,1222.758354,37.79953177,210.0879326,373.9066273,5205.881731,538.1678245,843.1983217,1091.759299,8191.722218,527.5920067,202.2900148,2123.16418,254.7001154,813.8353536,2669.05594
Caribbean,CAR ,2010,2171.542296,550.2707245,1140.185837,4132.687733,194.4467357,3082.04207,1042.489885,1046.794471,825.642816,2568.590433,7181.442467,1941.433821,1257.408,38.78606254,217.3902468,389.5974752,5348.712891,553.7958077,868.2989803,1119.910474,8354.768134,534.5734905,207.1911677,2163.436865,254.8736322,840.6323926,2731.518937
Caribbean,CAR ,2011,2219.554544,563.1927368,1164.985811,4219.401154,200.7022098,3125.197841,1064.975674,1056.995721,847.2253291,2594.311298,7355.629395,1990.676236,1293.071636,39.27752241,223.2146851,402.307006,5479.685875,565.8709561,896.050743,1142.389105,8523.135521,540.2715705,212.988488,2192.548664,254.8577933,870.7339294,2795.771814
Caribbean,CAR ,2012,2261.285187,576.9087494,1206.700496,4342.55843,208.3721204,3183.40506,1091.165665,1075.978869,870.7155684,2628.835802,7550.752876,2049.279861,1335.98313,39.67678292,229.273057,411.5363374,5630.866156,576.0753383,912.9911288,1174.544645,8728.548223,552.544712,218.2995621,2223.285119,255.7141533,893.8481603,2860.730406
Caribbean,CAR ,2013,2329.90185,589.8102858,1242.590085,4415.417446,213.1266484,3245.299611,1116.671425,1106.050973,888.042854,2655.946973,7764.046016,2093.318001,1373.61492,39.18333546,234.5966811,422.4951319,5757.162905,586.9438175,943.9369424,1197.534586,8939.668745,563.4158032,224.7379794,2248.575751,256.3336459,912.41587,2908.24635
Caribbean,CAR ,2014,2400.365933,603.365305,1265.572178,4521.418639,216.8696316,3311.971762,1143.138909,1126.699967,908.408572,2683.070005,7980.972367,2149.965761,1419.294574,41.15455131,241.853751,437.9388952,5909.193162,601.5197284,975.9441766,1229.463661,9187.561955,575.0769342,230.8980322,2267.167859,257.3738568,939.3019783,2960.087661
Caribbean,CAR ,2015,2479.237591,621.8962349,1289.236774,4617.732524,220.0804934,3361.996062,1167.940677,1148.053795,931.653935,2711.956812,8188.069899,2212.432388,1441.073186,41.37570534,244.0566486,449.6837795,6029.598028,612.0428128,1000.773079,1250.48375,9417.552707,588.9179807,237.2029474,2297.564932,256.0462059,964.2787757,3019.065375
Caribbean,CAR ,2016,2554.061167,638.8371006,1315.186414,4711.704769,224.4676544,3423.659282,1197.878729,1169.667416,952.2811101,2741.817985,8455.132189,2276.305161,1469.835623,41.68388121,248.2705004,462.9180894,6166.213589,626.9440875,1026.927488,1273.063352,9659.35932,602.7667325,243.9307867,2328.467894,255.7783671,991.3962079,3079.534174
Central African Republic,CAF,1990,169.4173187,13.65870598,34.91107184,174.4195541,14.42508533,230.6378775,46.63465029,32.78535583,31.21091163,277.7720397,113.387445,55.66948135,144.3771995,5.324333352,10.00885058,13.17444369,139.6203631,16.50857661,32.64651733,28.55042134,165.5607133,25.57734255,9.670593085,64.71008026,16.4267702,21.71289675,104.6681098
Central African Republic,CAF,1991,172.9254062,14.0171196,36.06054161,176.8859888,14.65727025,236.6822437,47.81104592,33.203154,31.78295933,281.582993,117.0617405,56.9803478,147.8284472,5.633372673,10.29997412,13.46188455,143.8691283,17.07566544,33.7616916,29.45785382,171.2901225,26.01798038,9.932515702,66.6038436,17.00851907,22.34676352,107.7969811
Central African Republic,CAF,1992,174.5710646,14.19776368,36.62387742,175.7473817,14.65943199,238.8231624,48.45758898,33.10356442,31.83636083,279.7241411,120.0882601,57.75836474,149.1543769,5.749993779,10.41397303,13.51749302,145.9039311,17.431959,34.37527721,29.78694017,174.9751642,26.13047208,10.02740415,67.09688977,17.15218452,22.65256206,109.2297331
Central African Republic,CAF,1993,180.3654967,14.71841861,37.68660538,190.799191,15.56163083,248.8729136,50.18371341,35.97776145,33.46768239,304.3906962,123.4564772,60.36945059,154.2493269,5.962196356,10.83984832,14.08532896,153.6170099,17.93058166,35.48354686,31.06695393,180.2933068,27.55262464,10.36928703,70.20046866,17.95335329,23.68597295,113.5757914
Central African Republic,CAF,1994,183.9546532,15.11159883,38.78009238,195.5692094,15.89839091,255.3877944,51.41970395,36.98730402,34.09230081,312.2809911,127.1580934,62.03359433,158.1558055,6.169416074,11.15564435,14.40737779,158.6502216,18.46237861,36.54925339,31.83006247,186.1359129,28.21183631,10.60637424,71.87995535,18.40726136,24.4012103,116.4654277
Central African Republic,CAF,1995,186.842386,15.48154368,39.6632254,198.7628138,16.12023378,260.3849288,52.46741525,37.78192473,34.51262321,317.3440495,130.8045054,63.55905136,161.377696,6.302591137,11.39631519,14.65221406,162.9725615,18.91218501,37.47891489,32.41279297,191.4139827,28.73026397,10.7803803,73.11333418,18.60446658,25.01756871,118.7157367
Central African Republic,CAF,1996,190.8378403,15.95875226,40.67839688,205.3116893,16.48008701,267.7119662,53.62536854,39.01568068,35.22880145,328.018217,134.8591096,65.28583803,165.6408654,6.610247425,11.7961949,14.99416067,168.4765792,19.47988743,38.61624429,33.49221537,197.5351757,29.4137411,11.04525036,75.98438714,19.32559019,25.73924522,122.796823
Central African Republic,CAF,1997,192.4180509,16.25481019,41.18413199,207.8265028,16.56126608,270.4423286,54.25894654,39.61501261,35.42120024,331.3407963,138.1949656,66.41139199,167.8868158,6.695752052,11.97361886,15.12655973,171.6373585,19.82740372,39.26369624,33.89484515,200.9660015,29.71966582,11.13816005,76.85877544,19.45452775,26.131275,124.6096445
Central African Republic,CAF,1998,195.8543159,16.71032408,42.02513624,213.5256972,16.80376914,275.5784969,55.19805788,40.65890229,36.15106532,339.5090651,142.0302526,68.12628407,171.4837722,6.987936444,12.32715875,15.41664074,176.551802,20.33287022,40.34169459,34.88578053,206.7741911,30.27365126,11.38500083,79.08020254,20.00999342,26.80384894,128.4998283
Central African Republic,CAF,1999,196.9855498,17.24926607,42.53857321,219.4000148,16.95715166,277.2424788,55.88205433,41.71516396,36.92165675,346.7397404,146.627312,69.5764692,172.2191725,7.300943604,12.57738424,15.68526171,181.7827557,20.82750673,41.24094677,36.13342167,213.2205405,30.73778641,11.63831971,81.93568847,20.60087368,27.44463399,133.2571061
Central African Republic,CAF,2000,196.6020641,17.58767602,42.685717,221.7094345,16.96089787,276.381481,56.25120316,42.3868944,37.21522526,347.9850205,150.4236251,70.4967983,171.7588151,7.373150195,12.59636974,15.77722957,185.3663933,21.13378085,41.7443597,36.55715232,217.7589869,30.96116904,11.73454827,82.6698978,20.67806052,27.8694294,135.1596325
Central African Republic,CAF,2001,196.0626279,17.87718617,42.78472171,224.6199572,17.01039532,275.6213186,56.61944701,42.97127105,37.62142445,350.1271937,153.9522899,71.35906322,171.4851966,7.494065795,12.63534091,15.88997805,188.9841698,21.42807442,42.22370564,37.10416945,221.206898,31.20739091,11.8517762,83.63833658,20.88628461,28.31204062,137.2572886
Central African Republic,CAF,2002,197.6341641,18.35200305,43.23573379,230.0734076,17.2224975,277.2841451,57.43130126,43.9006417,38.46366545,355.5297885,158.1400386,72.82495062,172.7466807,7.750096899,12.7952013,16.14347215,194.0373441,21.86796851,43.06763987,38.23678687,226.2536396,31.67376795,12.10040739,85.88756942,21.35463718,28.99571107,140.9821655
Central African Republic,CAF,2003,198.3899788,18.6747921,43.48220303,233.8515609,17.36339567,277.9746685,58.06933938,44.67046612,39.0367925,358.5594286,161.7054535,73.92671674,173.4252846,7.880235203,12.84621288,16.29586692,197.9692322,22.19914139,43.60532043,38.82017183,229.9255804,32.02787677,12.24345206,86.83144495,21.57574899,29.50208593,143.0877571
Central African Republic,CAF,2004,199.6249348,19.03391504,43.77335314,237.4647584,17.5104696,278.8235875,58.80652725,45.42159854,39.68484644,361.0335289,165.3665145,75.18965615,174.3039907,8.001286655,12.9029519,16.46249366,202.0609901,22.53109308,44.20517855,39.48978978,233.8233963,32.38478554,12.40620162,87.96903381,21.76391475,30.05614455,145.3944571
Central African Republic,CAF,2005,201.8785403,19.50006433,44.16400158,241.9733645,17.7298317,280.5545564,59.74713142,46.31183339,40.53700306,364.9820201,169.4076435,76.76183286,175.8181242,8.16454086,13.01530298,16.68752873,206.7318232,22.91706895,44.95328493,40.47671668,238.3514961,32.83749766,12.63179773,89.85754522,22.08524093,30.72143276,148.6725036
Central African Republic,CAF,2006,205.2903046,20.32402739,44.56430245,246.6235723,17.94555547,281.9998367,60.65402576,46.98801351,41.40943205,369.1756483,173.5290067,78.29079132,177.4181141,8.385178945,13.20583092,16.91930915,211.2135099,23.30922795,45.72644588,42.98887063,242.7088105,33.22177486,12.88637793,96.13352284,22.78760087,31.36899997,155.555196
Central African Republic,CAF,2007,207.6691733,20.80174322,44.68137321,248.9669346,18.02815483,281.320203,61.28612132,47.31268795,42.00966509,369.4038141,177.1282639,79.52027343,178.0556614,8.434898044,13.25575289,17.0350516,214.2202376,23.5598792,46.19423106,44.08539025,245.680823,33.42808664,13.04013366,98.27479403,22.95126124,31.82130717,158.7458976
Central African Republic,CAF,2008,210.3208748,21.20861682,44.75661407,251.0040002,18.10637025,280.4875756,61.99959651,47.62455941,42.60804198,368.4998437,181.1437116,80.8671134,178.7171558,8.408025225,13.26186066,17.13589822,217.0660789,23.79723232,46.61932846,44.72432299,248.6365523,33.63909205,13.18110958,98.92526987,22.84421556,32.252862,160.7423274
Central African Republic,CAF,2009,213.4103209,21.71372713,44.89444713,255.656341,18.29617963,280.4959337,62.72782489,48.29415531,43.46760353,372.3748715,184.5743739,82.28299807,179.756138,8.540526433,13.40009727,17.29631894,220.7520931,24.09918041,47.13121894,45.91406283,251.6851688,34.00438146,13.37441653,101.5137716,23.33131789,32.74328108,164.9370295
Central African Republic,CAF,2010,220.6864824,22.59056093,46.06027349,265.5571749,18.82937993,286.5491453,64.51769687,49.73790987,45.26423556,382.7588842,190.3901163,85.11789659,184.5910929,8.993021979,13.85229523,17.83442111,228.710088,24.82318416,48.65656922,48.14249428,260.0595143,34.90509642,13.90053324,105.6404571,24.19860233,33.90215804,172.2997061
Central African Republic,CAF,2011,224.3070726,23.02993107,46.62708907,271.3357313,19.08636313,289.1676929,65.64203358,50.35288678,46.46226697,387.1202835,194.8666775,86.93284717,187.164297,9.263069814,14.09026533,18.14017015,233.7691846,25.31825638,49.56884709,49.06232456,265.6217337,35.38615567,14.24243568,106.4007707,24.63939963,34.63227073,176.0353028
Central African Republic,CAF,2012,226.6436497,23.45699253,46.96055527,274.0821733,19.17691073,289.825635,66.49811874,50.5536202,47.34707235,386.3276051,198.9055169,88.36802575,188.7158615,9.322620125,14.1846191,18.31946139,236.9415034,25.67136767,50.14075436,49.87785767,269.9752697,35.66200124,14.46815531,106.9336561,24.65680502,35.13383211,178.6577685
Central African Republic,CAF,2013,230.002797,23.76591595,47.67240554,281.9452802,19.53684509,295.3995789,67.4660241,51.67146201,48.49813978,395.8706901,202.2264077,89.49246145,191.497174,9.681295328,14.4598775,18.57176362,240.365161,26.17854768,50.6794869,50.96642606,274.7856523,36.28074412,14.70613332,109.0608546,25.49481445,35.54479309,182.8427199
Central African Republic,CAF,2014,232.8959777,24.10274945,48.3175243,287.8032162,19.79499793,299.998342,68.36972589,52.49394284,49.4841982,401.5472396,205.7369078,90.47529419,193.8285004,9.895602425,14.63048612,18.75018687,242.692392,26.61381179,51.06190546,51.99373765,279.0584968,36.77978971,14.87591083,111.0268191,25.95216015,35.84535467,186.2354646
Central African Republic,CAF,2015,236.6865573,24.44671819,49.07307727,295.7233191,20.11901147,305.2747824,69.47740592,53.51864925,50.91845684,409.310532,209.6597765,91.86756401,196.6607073,10.1629193,14.8621381,19.00096502,245.8947823,27.11743068,51.64189843,53.12677391,284.2946773,37.40761673,15.12741872,112.7669774,26.51422778,36.28613427,190.0333273
